x1,y1,z1,phix1,phiy1,phiz1,torso_lift_joint,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_joint
-0.18191246421645757,0.05519827337829797,0.8895810822512406,-0.004026588481683496,0.007772379965743237,0.024159219820272256,0.29642688252543936,1.610084845793362,-0.9300979551042644,-3.13980162417975,1.8306198517825214,-1.57701571762823,-0.6199674382823896,-1.5768677851512432
-0.18254562367315164,0.05549519736488029,0.8752690519273236,-0.00486923266061031,0.007991295915711086,0.024660289895803524,0.2821956663459985,2.6702338456663797,0.9842415177415993,-2.6979858493667632,-0.3133479765143019,1.880312692952785,-1.3144825508136482,1.619245238225717
-0.181481741101165,0.054141347934079875,0.9211224877930853,-0.003107108686379194,0.008268236108310392,0.025514478041045275,0.3279380999296154,0.23475213802527212,0.9215929512572989,-0.7595091595132869,1.0678567174505094,-1.8605369403971705,-0.19631228950017285,-0.6106143756792543
-0.18500636528046976,0.05400861256495826,0.6119363741852109,-0.004881302415856669,0.005286906045000752,0.028814050782153024,0.019743557745099994,2.3642910669602433,0.9319320778274962,-0.4908062813732878,-0.32325329598042707,1.7724989061344127,-0.1957075549224743,-0.9961969721872179
-0.18143093266400212,0.05589337023458618,0.9409221224611273,-0.004404879648983674,0.008876217986283515,0.021741033351610668,0.3476034373289581,2.599492190720513,-1.3105652905274576,-1.2173109720882433,1.2023672616378112,1.13776164920971,0.5084962703962879,-1.7689922619228
-0.18459006276179613,0.05324928170556498,0.6381108150610283,-0.003142470289240125,0.005165338166035774,0.029622831412305786,0.04601613574165699,0.6077869029758327,0.7883238609286964,0.017006012558163554,2.286819145020242,-1.2982480635495561,1.386523389522903,-1.6700500048704094
-0.18410243128346793,0.053195618580457404,0.6939928249392148,-0.003418865019821486,0.005987836600610238,0.02974110964120174,0.10290101989814217,0.5705085397544543,-0.871694502980727,0.7431259298214129,-0.31850171157379775,-1.9834132193090959,-1.1722577902184061,-1.7322124669475805
-0.18248069842617076,0.05496197308423545,0.8752548437736181,-0.00392244111472578,0.007575232585919431,0.025127317641676895,0.28227385722104326,2.187560496411493,-1.5007594782098919,0.9244811241146745,2.2863888519346323,1.7302153619074343,1.1715799222101073,-0.2525352611014359
-0.18317187578255545,0.05526652107699637,0.8364818219665364,-0.004305883812106534,0.0064850342241150076,0.025936274718791993,0.24376420034761448,2.6788570510744263,-1.0001116503974008,0.7499884949915209,0.19456412943045445,-1.5498287788308225,-1.1987584185820774,-1.5326246428844152
-0.18440400643796662,0.052983597664338467,0.6947776534243768,-0.003319232650269139,0.005854274810815694,0.029158884043049803,0.10250999765423231,0.1719243967723513,-0.7777888870811427,1.4004511322583206,0.6766355099756214,1.9020019860414628,-0.852581396914903,-0.6928449256987527
-0.1823587172060689,0.055733317495335055,0.9132716206987326,-0.004868717170640779,0.0071062606243821125,0.022683040294414706,0.32011888028774604,1.8541997957798997,-1.4198255153351194,-2.154677691669255,2.2514191274282056,-0.9360254153875224,1.393646582088252,-1.7740589343955957
-0.185058437717729,0.05390726358472453,0.6114643834008833,-0.004378242459768941,0.0046229195977383385,0.02920906053766367,0.019469812681107933,2.3682965009059993,0.8995681541640334,0.5046703075568726,1.9939061396563733,0.813307874504645,-1.1594443800521632,1.848323588271453
-0.18361665713321662,0.054834643063020216,0.7864411820435595,-0.004527819564609083,0.006208675213568917,0.02694775635263383,0.19336916198630916,2.67888573859302,0.920242994686501,-2.1726671185637936,-0.3227052828976297,-0.8813282814647224,-1.1004422420687698,-1.3604682931857712
-0.18460182289982485,0.053698232892014475,0.7254784165745171,-0.004085319177522115,0.006007784172892051,0.027941138899788477,0.13332188200802975,2.493040770395356,-1.406512463921293,1.2261079137645552,1.8078644806319357,-0.733439572776337,-0.8115354321637385,0.4159399434735538
-0.18491069262036852,0.053981343395994585,0.6221307778344387,-0.004814820065698899,0.00569279102218185,0.030167085134147068,0.029947639377611322,2.238017436186238,0.8904979187419415,1.0210772508844894,-0.32376541277692494,0.22583760659484692,-0.566725359303657,2.0481233413665794
-0.1849627899842704,0.05327360394613678,0.611863717664918,-0.0034125797769543175,0.005034425550490134,0.03020193319219702,0.019899942137774677,0.23580481824348803,-1.0015308941020349,-2.380088024681014,2.286404768352183,0.19086545124302012,0.9960078799370816,-1.7066893935705751
-0.182336092804949,0.055397910604810585,0.9007250201342066,-0.003982596094720096,0.0064226789515574485,0.023615366790502218,0.30768632098581394,2.2022410343192114,-1.2319148473860102,1.199518200688454,2.283981109606247,1.4545327139698014,-0.5186524853179514,-0.9470221666108298
-0.18173790435562787,0.05486806784960585,0.9260228740945211,-0.0036710117202838678,0.00832800205882713,0.022707808464151335,0.33278601610758635,0.4009247487455855,-1.1059734928669005,-1.531988567355609,2.0263926162628003,-1.8126070159257037,-0.6717386606432375,0.7784613064855359
-0.18343983640459594,0.05376994054599704,0.816371749226159,-0.0034454288126376026,0.007084220342964536,0.02738820652236098,0.22366643670059153,0.06988714904874106,0.8127943047188916,1.1924964172962527,2.1339843310649362,0.8781433767739495,0.10315641055095019,1.8169112271108474
-0.18163662432826955,0.0558711671677109,0.9344277007544621,-0.0051859120409378364,0.01007321492537809,0.021747106279129385,0.34130895904672504,2.459006691752176,-1.078697977534266,-2.669760213582895,2.0581300618074,2.0743189809074627,-0.5303113231382153,0.16038241558058985
-0.18454834116371455,0.05383645062189091,0.622345836382054,-0.004733992014743883,0.006145268510967419,0.029750362039608118,0.028656892014178523,2.0519701359519327,-1.012532728436234,-2.977572937234899,2.0773827964695157,1.8974138437983776,0.9013642592009705,-0.42921314089138385
