x1,y1,z1,torso_lift_joint,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_joint
-0.1955738315434269,-0.05307167598672735,0.8884049469288404,0.0,1.613744785276162,-0.9232499597709777,-3.139535460867849,1.8390014957157252,-1.5818015196867152,-0.6234662576686992,-1.581288343558256
-0.19641419651269643,-0.05248577564419632,0.8738368506682797,0.0,2.697175007126661,0.9860557721955056,-2.6963190183819155,-0.333737227535554,1.9578757950188113,-1.2929447852760159,1.6219325153374382
-0.19527377131035661,-0.05392289133964723,0.9202263032494234,0.0,0.24564585007291712,0.9218420673887305,-0.7515933561966918,1.069142331285265,-1.8459905661216827,-0.16411042944785606,-0.6119631901840521
-0.20072371249225562,-0.054516951642019196,0.6104882488395393,0.0,2.38828464143294,0.9325772931679089,-0.48384449304156246,-0.341900612862131,1.854100675586795,-0.19555214723926054,-0.9969325153374357
-0.19452281695774865,-0.05209550295545573,0.9396385198704016,0.0,2.6244248468205913,-1.299022359133701,-1.2073634617828024,1.2047988262858476,1.256872224212268,0.5184049082515391,-1.7722392638034525
-0.20051965716317166,-0.055281744902604846,0.6371902959558132,0.0,0.6091644283397273,0.7884398073846957,0.02147237763765922,2.297675637476302,-1.2973294466386327,1.3773004627200283,-1.6855828220859204
-0.19981762108267465,-0.055518729869451056,0.6929926676603527,0.0,0.5723337423312852,-0.8679573600783552,0.7500073209364962,-0.3372993865030808,-1.963706659337207,-1.1319018404908459,-1.7400306748465766
-0.19639719897303876,-0.0532895150263617,0.8741084161958075,0.0,2.2073030674845504,-1.4861343558281557,0.9325153374233772,2.2961361961460325,1.8154583105712891,1.2055214723927012,-0.25460122699386767
-0.19745541830471924,-0.05307687010979123,0.835213321207344,0.0,2.705769325153444,-0.9921216002319142,0.756134969325197,0.17497055214724172,-1.541926117475886,-1.1572085889570785,-1.542944785275986
-0.2001062950126401,-0.05555887935199033,0.693807708886095,0.0,0.1842969325154894,-0.7729441717791528,1.4125774784042238,0.6673018404907831,1.9914557101614807,-0.825920440220104,-0.699358800545409
-0.19569264060182334,-0.052474688516293,0.9118359510706857,0.0,1.8637447853542628,-1.4063796027783315,-2.153023645823285,2.262393865030634,-0.9406771453924921,1.3934049079754167,-1.782975460122674
-0.20083448332830411,-0.05457355947224296,0.6101640423472691,0.0,2.3923948206329007,0.9003687113119477,0.5092024539877325,2.0047251533741797,0.7617564417180328,-1.1273006134969896,1.850460122699365
-0.1983361937210959,-0.05348149526875279,0.7851032875361585,0.0,2.7057693251533053,0.9203073619632205,-2.1701464701191457,-0.3419222885668899,-0.8872614107561966,-1.1050613496932475,-1.3665644171779905
-0.20008689480245756,-0.05487592704049615,0.7242775459675971,0.0,2.5186791974885288,-1.3941136353614738,1.237734387797866,1.8176206740224308,-0.7566536170784561,-0.8228527607360914,0.4171779141093264
-0.20071849752849957,-0.054509616993065446,0.6207032986117214,0.0,2.2574835145997385,0.8912408437128275,1.0306965245111657,-0.34344261159211953,0.18044013871172873,-0.5643710217921739,2.0437116564401623
-0.20092463546283257,-0.0553475095203142,0.6108597643707945,0.0,0.2456466257668308,-0.9953368098159501,-2.379935372999663,2.29616073847319,0.15722437250528412,1.0199386503065335,-1.7024539877300893
-0.19592175828736236,-0.0528106642885422,0.8995541989263954,0.0,2.2226404907975557,-1.2223306748467102,1.2116618013782194,2.2946024539878023,1.5490402177319906,-0.4800613496932538,-0.9562883435583454
-0.19528341717948128,-0.05323985540990206,0.9249606850996721,0.0,0.40669088537608183,-1.0980894690037153,-1.5260753350024312,2.036930366361956,-1.7975102950893402,-0.6641126640722409,0.7699398371432574
-0.19837253804111954,-0.05468384393185577,0.8153700347345458,0.0,0.08616240508558447,0.8129454009628138,1.2039869191303734,2.145829447852625,0.8130016799322163,0.10122699386502831,1.8136503067485235
-0.19479101046554648,-0.05209283818675492,0.9329141920321279,0.0,2.4849104294596795,-1.0704888269656703,-2.6687115671824166,2.0691423312883654,2.1481431728079796,-0.4923312883434483,0.1541411047428775
-0.2004339083878386,-0.054570715812877646,0.620947770758794,0.0,2.0670591407704157,-1.0058201222785774,-2.976995576282751,2.08788514732,1.9887572295324274,0.9394171779140784,-0.4302147239263755
