x1,y1,z1,torso_lift_joint,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_joint
-0.2733078183439952,0.8570025131085759,0.12562993102296582,0.0,1.613744785276162,-0.9232499597709777,-3.139535460867849,1.8390014957157252,-1.5818015196867152,-0.6234662576686992,-1.581288343558256
0.33421297667279637,0.5533709633056729,-0.4598910127554314,0.0,2.697175007126661,0.9860557721955056,-2.6963190183819155,-0.333737227535554,1.9578757950188113,-1.2929447852760159,1.6219325153374382
-0.7507932551878652,0.32966089360415785,-0.0691915814306121,0.0,0.24564585007291712,0.9218420673887305,-0.7515933561966918,1.069142331285265,-1.8459905661216827,-0.16411042944785606,-0.6119631901840521
0.15149991306985877,0.7250249875592029,-0.5393880095291953,0.0,2.38828464143294,0.9325772931679089,-0.48384449304156246,-0.341900612862131,1.854100675586795,-0.19555214723926054,-0.9969325153374357
0.5861222994819529,0.14185595721225144,0.8169334761594867,0.0,2.6244248468205913,-1.299022359133701,-1.2073634617828024,1.2047988262858476,1.256872224212268,0.5184049082515391,-1.7722392638034525
-0.08576253001334333,0.25353351451276857,0.34256284780776847,0.0,0.6091644283397273,0.7884398073846957,0.02147237763765922,2.297675637476302,-1.2973294466386327,1.3773004627200283,-1.6855828220859204
-0.5722112222427366,0.5035571677946389,0.6262226559948065,0.0,0.5723337423312852,-0.8679573600783552,0.7500073209364962,-0.3372993865030808,-1.963706659337207,-1.1319018404908459,-1.7400306748465766
-0.29946294577286103,0.10013354747021153,0.4494582442170245,0.0,2.2073030674845504,-1.4861343558281557,0.9325153374233772,2.2961361961460325,1.8154583105712891,1.2055214723927012,-0.25460122699386767
0.5082248081301372,0.6234598827601361,0.8279423932363867,0.0,2.705769325153444,-0.9921216002319142,0.756134969325197,0.17497055214724172,-1.541926117475886,-1.1572085889570785,-1.542944785275986
-0.23057470202011554,-0.36749107969683015,0.6862203522015708,0.0,0.1842969325154894,-0.7729441717791528,1.4125774784042238,0.6673018404907831,1.9914557101614807,-0.825920440220104,-0.699358800545409
0.0992268864288427,0.5058107749997862,0.13577304178064487,0.0,1.8637447853542628,-1.4063796027783315,-2.153023645823285,2.262393865030634,-0.9406771453924921,1.3934049079754167,-1.782975460122674
-0.10466602383103718,0.5686739122179916,0.312387070020568,0.0,2.3923948206329007,0.9003687113119477,0.5092024539877325,2.0047251533741797,0.7617564417180328,-1.1273006134969896,1.850460122699365
0.3420050142114398,0.904709793856685,-0.17675667976281306,0.0,2.7057693251533053,0.9203073619632205,-2.1701464701191457,-0.3419222885668899,-0.8872614107561966,-1.1050613496932475,-1.3665644171779905
-0.33544343941231924,0.46869680473986236,0.5782309964530912,0.0,2.5186791974885288,-1.3941136353614738,1.237734387797866,1.8176206740224308,-0.7566536170784561,-0.8228527607360914,0.4171779141093264
0.2063168465634132,0.6695052925537442,-0.5309224198759306,0.0,2.2574835145997385,0.8912408437128275,1.0306965245111657,-0.34344261159211953,0.18044013871172873,-0.5643710217921739,2.0437116564401623
-0.4305419556795913,0.15122975924956739,0.042046257654021035,0.0,0.2456466257668308,-0.9953368098159501,-2.379935372999663,2.29616073847319,0.15722437250528412,1.0199386503065335,-1.7024539877300893
-0.26809035739646525,0.22407210753529044,0.15858207436080063,0.0,2.2226404907975557,-1.2223306748467102,1.2116618013782194,2.2946024539878023,1.5490402177319906,-0.4800613496932538,-0.9562883435583454
-0.2574400022744594,0.697886825870096,0.3985142882546502,0.0,0.40669088537608183,-1.0980894690037153,-1.5260753350024312,2.036930366361956,-1.7975102950893402,-0.6641126640722409,0.7699398371432574
0.02066973945807271,-0.3318064188807043,0.30275830574381024,0.0,0.08616240508558447,0.8129454009628138,1.2039869191303734,2.145829447852625,0.8130016799322163,0.10122699386502831,1.8136503067485235
0.4371532511349484,0.5630936073205648,0.0007437278474773379,0.0,2.4849104294596795,-1.0704888269656703,-2.6687115671824166,2.0691423312883654,2.1481431728079796,-0.4923312883434483,0.1541411047428775
0.21283159509162974,0.8852296647396842,0.1806874506728109,0.0,2.0670591407704157,-1.0058201222785774,-2.976995576282751,2.08788514732,1.9887572295324274,0.9394171779140784,-0.4302147239263755
